"actor_name","title","length","film_groups"
"Renee Tracy","Spirited Casualties",138,"Gr2"
"Renee Tracy","Sundance Invasion",92,"GR1"
"Renee Tracy","Thief Pelican",135,"Gr2"
"Renee Tracy","Untouchables Sunrise",120,NULL
"Cuba Allen","Arachnophobia Rollercoaster",147,"Gr2"
"Cuba Allen","Armageddon Lost",99,"GR1"
"Cuba Allen","Arsenic Independence",137,"Gr2"
"Cuba Allen","Badman Dawn",162,"Gr2"
"Cuba Allen","Barbarella Streetcar",65,"GR1"
"Cuba Allen","Chaplin License",146,"Gr2"
"Cuba Allen","Chicago North",185,"BGr3"
"Cuba Allen","Cincinatti Whisperer",143,"Gr2"
"Cuba Allen","Fiction Christmas",72,"GR1"
"Cuba Allen","Grosse Wonderful",49,"less 60 min"
"Cuba Allen","Happiness United",100,"GR1"
"Cuba Allen","King Evolution",184,"BGr3"
"Cuba Allen","Lesson Cleopatra",167,"Gr2"
"Cuba Allen","Maker Gables",136,"Gr2"
"Cuba Allen","Mannequin Worst",71,"GR1"
"Cuba Allen","Metropolis Coma",64,"GR1"
"Cuba Allen","Orange Grapes",76,"GR1"
"Cuba Allen","Papi Necklace",128,"Gr2"
"Cuba Allen","President Bang",144,"Gr2"
"Cuba Allen","Robbers Joon",102,"GR1"
"Cuba Allen","Ship Wonderland",104,"GR1"
"Cuba Allen","Strangelove Desire",103,"GR1"
"Cuba Allen","Velvet Terminator",173,"Gr2"
"Cuba Allen","War Notting",80,"GR1"
"Cuba Allen","West Lion",159,"Gr2"
"Warren Jackman","American Circus",129,"Gr2"
"Warren Jackman","Badman Dawn",162,"Gr2"
"Warren Jackman","Beethoven Exorcist",151,"Gr2"
"Warren Jackman","Boondock Ballroom",76,"GR1"
"Warren Jackman","Chill Luck",142,"Gr2"
"Warren Jackman","Commandments Express",59,"less 60 min"
"Warren Jackman","Coneheads Smoochy",112,"GR1"
"Warren Jackman","Confessions Maguire",65,"GR1"
"Warren Jackman","Grinch Massage",150,"Gr2"
"Warren Jackman","Hamlet Wisdom",146,"Gr2"
"Warren Jackman","Heavyweights Beast",102,"GR1"
"Warren Jackman","Hobbit Alien",157,"Gr2"
"Warren Jackman","Impact Aladdin",180,NULL
"Warren Jackman","Language Cowboy",78,"GR1"
"Warren Jackman","Lies Treatment",147,"Gr2"
"Warren Jackman","Meet Chocolate",80,"GR1"
"Warren Jackman","Mermaid Insects",104,"GR1"
"Warren Jackman","Monster Spartacus",107,"GR1"
"Warren Jackman","Name Detective",178,"Gr2"
"Warren Jackman","Oleander Clue",161,"Gr2"
"Warren Jackman","Oz Liaisons",85,"GR1"
"Warren Jackman","Potter Connecticut",115,"GR1"
"Warren Jackman","Rocketeer Mother",178,"Gr2"
"Warren Jackman","Runaway Tenenbaums",181,"BGr3"
"Warren Jackman","Shakespeare Saddle",60,NULL
"Warren Jackman","Shepherd Midsummer",113,"GR1"
"Warren Jackman","Ship Wonderland",104,"GR1"
"Warren Jackman","Sky Miracle",132,"Gr2"
"Warren Jackman","Submarine Bed",127,"Gr2"
"Warren Jackman","Superfly Trip",114,"GR1"
"Warren Jackman","Town Ark",136,"Gr2"
"Warren Jackman","Vertigo Northwest",90,"GR1"
"Penelope Monroe","Basic Easy",90,"GR1"
"Penelope Monroe","Bedazzled Married",73,"GR1"
"Penelope Monroe","Chinatown Gladiator",61,"GR1"
"Penelope Monroe","Christmas Moonshine",150,"Gr2"
"Penelope Monroe","Dares Pluto",89,"GR1"
"Penelope Monroe","Dinosaur Secretary",63,"GR1"
"Penelope Monroe","Doctor Grail",57,"less 60 min"
"Penelope Monroe","Driving Polish",175,"Gr2"
"Penelope Monroe","Hellfighters Sierra",75,"GR1"
"Penelope Monroe","Holocaust Highball",149,"Gr2"
"Penelope Monroe","Juggler Hardly",54,"less 60 min"
"Penelope Monroe","Leathernecks Dwarfs",153,"Gr2"
"Penelope Monroe","Money Harold",135,"Gr2"
"Penelope Monroe","Orange Grapes",76,"GR1"
"Penelope Monroe","Order Betrayed",120,NULL
"Penelope Monroe","Park Citizen",109,"GR1"
"Penelope Monroe","Pittsburgh Hunchback",134,"Gr2"
"Penelope Monroe","Poseidon Forever",159,"Gr2"
"Penelope Monroe","Range Moonwalker",147,"Gr2"
"Penelope Monroe","Rear Trading",97,"GR1"
"Penelope Monroe","Reef Salute",123,"Gr2"
"Penelope Monroe","Rouge Squad",118,"GR1"
"Penelope Monroe","Spirit Flintstones",149,"Gr2"
"Penelope Monroe","Tomatoes Hellfighters",68,"GR1"
"Penelope Monroe","Tourist Pelican",152,"Gr2"
"Penelope Monroe","Trip Newton",64,"GR1"
"Penelope Monroe","Wyoming Storm",100,"GR1"
"Liza Bergman","Chicago North",185,"BGr3"
"Liza Bergman","Clash Freddy",81,"GR1"
"Liza Bergman","Clue Grail",70,"GR1"
"Liza Bergman","Command Darling",120,NULL
"Liza Bergman","Craft Outfield",64,"GR1"
"Liza Bergman","Crystal Breaking",184,"BGr3"
"Liza Bergman","Deer Virginian",106,"GR1"
"Liza Bergman","Desert Poseidon",64,"GR1"
"Liza Bergman","Enemy Odds",77,"GR1"
"Liza Bergman","Extraordinary Conquerer",122,"Gr2"
"Liza Bergman","Frisco Forrest",51,"less 60 min"
"Liza Bergman","Gentlemen Stage",125,"Gr2"
"Liza Bergman","Identity Lover",119,"GR1"
"Liza Bergman","Jedi Beneath",128,"Gr2"
"Liza Bergman","Lesson Cleopatra",167,"Gr2"
"Liza Bergman","October Submarine",54,"less 60 min"
"Liza Bergman","Panky Submarine",93,"GR1"
"Liza Bergman","Paris Weekend",121,"Gr2"
"Liza Bergman","Paycheck Wait",145,"Gr2"
"Liza Bergman","Scorpion Apollo",137,"Gr2"
"Liza Bergman","Sensibility Rear",98,"GR1"
"Liza Bergman","Stock Glass",160,"Gr2"
"Liza Bergman","Terminator Club",88,"GR1"
"Liza Bergman","Texas Watch",179,"Gr2"
"Liza Bergman","Wedding Apollo",70,"GR1"
"Salma Nolte","Amistad Midsummer",85,"GR1"
"Salma Nolte","Antitrust Tomatoes",168,"Gr2"
"Salma Nolte","Birdcage Casper",103,"GR1"
"Salma Nolte","Blues Instinct",50,"less 60 min"
"Salma Nolte","Clockwork Paradise",143,"Gr2"
"Salma Nolte","Clones Pinocchio",124,"Gr2"
"Salma Nolte","Color Philadelphia",149,"Gr2"
"Salma Nolte","Details Packer",88,"GR1"
"Salma Nolte","Doctor Grail",57,"less 60 min"
"Salma Nolte","Falcon Volume",102,"GR1"
"Salma Nolte","Fellowship Autumn",77,"GR1"
"Salma Nolte","Go Purple",54,"less 60 min"
"Salma Nolte","Ishtar Rocketeer",79,"GR1"
"Salma Nolte","Juggler Hardly",54,"less 60 min"
"Salma Nolte","Jumping Wrath",74,"GR1"
"Salma Nolte","Lust Lock",52,"less 60 min"
"Salma Nolte","Nemo Campus",131,"Gr2"
"Salma Nolte","Oz Liaisons",85,"GR1"
"Salma Nolte","Panky Submarine",93,"GR1"
"Salma Nolte","Personal Ladybugs",118,"GR1"
"Salma Nolte","Rebel Airport",73,"GR1"
"Salma Nolte","Siege Madre",111,"GR1"
"Salma Nolte","War Notting",80,"GR1"
"Salma Nolte","Wash Heavenly",161,"Gr2"
"Salma Nolte","Zhivago Core",105,"GR1"
"Julianne Dench","Adaptation Holes",50,"less 60 min"
"Julianne Dench","Atlantis Cause",170,"Gr2"
"Julianne Dench","Berets Agent",77,"GR1"
"Julianne Dench","Bull Shawshank",125,"Gr2"
"Julianne Dench","Chocolate Duck",132,"Gr2"
"Julianne Dench","Cincinatti Whisperer",143,"Gr2"
"Julianne Dench","Cowboy Doom",146,"Gr2"
"Julianne Dench","Desire Alien",76,"GR1"
"Julianne Dench","Disturbing Scarface",94,"GR1"
"Julianne Dench","Double Wrath",177,"Gr2"
"Julianne Dench","Doubtfire Labyrinth",154,"Gr2"
"Julianne Dench","Dynamite Tarzan",141,"Gr2"
"Julianne Dench","Enough Raging",158,"Gr2"
"Julianne Dench","Honey Ties",84,"GR1"
"Julianne Dench","Hunting Musketeers",65,"GR1"
"Julianne Dench","Hysterical Grail",150,"Gr2"
"Julianne Dench","Jedi Beneath",128,"Gr2"
"Julianne Dench","Jeepers Wedding",84,"GR1"
"Julianne Dench","Karate Moon",120,NULL
"Julianne Dench","Kramer Chocolate",171,"Gr2"
"Julianne Dench","Lord Arizona",108,"GR1"
"Julianne Dench","Mighty Luck",122,"Gr2"
"Julianne Dench","Mile Mulan",64,"GR1"
"Julianne Dench","Modern Dorado",74,"GR1"
"Julianne Dench","Monterey Labyrinth",158,"Gr2"
"Julianne Dench","Requiem Tycoon",167,"Gr2"
"Julianne Dench","Ridgemont Submarine",46,"less 60 min"
"Julianne Dench","Shepherd Midsummer",113,"GR1"
"Julianne Dench","Suicides Silence",93,"GR1"
"Julianne Dench","Titanic Boondock",104,"GR1"
"Julianne Dench","Untouchables Sunrise",120,NULL
"Julianne Dench","Worker Tarzan",139,"Gr2"
"Scarlett Bening","Amistad Midsummer",85,"GR1"
"Scarlett Bening","Beethoven Exorcist",151,"Gr2"
"Scarlett Bening","Bulworth Commandments",61,"GR1"
"Scarlett Bening","California Birds",75,"GR1"
"Scarlett Bening","Creepers Kane",172,"Gr2"
"Scarlett Bening","Doubtfire Labyrinth",154,"Gr2"
"Scarlett Bening","Dude Blindness",132,"Gr2"
"Scarlett Bening","Durham Panky",154,"Gr2"
"Scarlett Bening","Eve Resurrection",66,"GR1"
"Scarlett Bening","Feathers Metal",104,"GR1"
"Scarlett Bening","Fiddler Lost",75,"GR1"
"Scarlett Bening","Flatliners Killer",100,"GR1"
"Scarlett Bening","Full Flatliners",94,"GR1"
"Scarlett Bening","Identity Lover",119,"GR1"
"Scarlett Bening","Invasion Cyclone",97,"GR1"
"Scarlett Bening","Luck Opus",152,"Gr2"
"Scarlett Bening","Moulin Wake",79,"GR1"
"Scarlett Bening","Reservoir Adaptation",61,"GR1"
"Scarlett Bening","Roof Champion",101,"GR1"
"Scarlett Bening","Seattle Expecations",110,"GR1"
"Scarlett Bening","Shawshank Bubble",80,"GR1"
"Scarlett Bening","Snatch Slipper",110,"GR1"
"Scarlett Bening","Submarine Bed",127,"Gr2"
"Scarlett Bening","Tenenbaums Command",99,"GR1"
"Scarlett Bening","Words Hunter",116,"GR1"
"Scarlett Bening","Youth Kick",179,"Gr2"
"Albert Nolte","Bed Highball",106,"GR1"
"Albert Nolte","Bright Encounters",73,"GR1"
"Albert Nolte","Brooklyn Desert",161,"Gr2"
"Albert Nolte","Camelot Vacation",61,"GR1"
"Albert Nolte","Confused Candles",122,"Gr2"
"Albert Nolte","Crazy Home",136,"Gr2"
"Albert Nolte","Dalmations Sweden",106,"GR1"
"Albert Nolte","Doctor Grail",57,"less 60 min"
"Albert Nolte","Dragon Squad",170,"Gr2"
"Albert Nolte","Flintstones Happiness",148,"Gr2"
"Albert Nolte","Frisco Forrest",51,"less 60 min"
"Albert Nolte","Gleaming Jawbreaker",89,"GR1"
"Albert Nolte","Goldmine Tycoon",153,"Gr2"
"Albert Nolte","Handicap Boondock",108,"GR1"
"Albert Nolte","Hellfighters Sierra",75,"GR1"
"Albert Nolte","Homicide Peach",141,"Gr2"
"Albert Nolte","Honey Ties",84,"GR1"
"Albert Nolte","Idols Snatchers",84,"GR1"
"Albert Nolte","Kill Brotherhood",54,"less 60 min"
"Albert Nolte","Manchurian Curtain",177,"Gr2"
"Albert Nolte","Memento Zoolander",77,"GR1"
"Albert Nolte","Mixed Doors",180,NULL
"Albert Nolte","Mourning Purple",146,"Gr2"
"Albert Nolte","Newton Labyrinth",75,"GR1"
"Albert Nolte","Patriot Roman",65,"GR1"
"Albert Nolte","Pity Bound",60,NULL
"Albert Nolte","Rage Games",120,NULL
"Albert Nolte","Taxi Kick",64,"GR1"
"Albert Nolte","Trap Guys",110,"GR1"
"Albert Nolte","Volcano Texas",157,"Gr2"
"Albert Nolte","Watership Frontier",112,"GR1"
"Frances Tomei","American Circus",129,"Gr2"
"Frances Tomei","Arabia Dogma",62,"GR1"
"Frances Tomei","Atlantis Cause",170,"Gr2"
"Frances Tomei","Beach Heartbreakers",122,"Gr2"
"Frances Tomei","Bonnie Holocaust",63,"GR1"
"Frances Tomei","Breaking Home",169,"Gr2"
"Frances Tomei","Crossroads Casualties",153,"Gr2"
"Frances Tomei","Crow Grease",104,"GR1"
"Frances Tomei","Cupboard Sinners",56,"less 60 min"
"Frances Tomei","Drop Waterfront",178,"Gr2"
"Frances Tomei","Durham Panky",154,"Gr2"
"Frances Tomei","Escape Metropolis",167,"Gr2"
"Frances Tomei","Fireball Philadelphia",148,"Gr2"
"Frances Tomei","Games Bowfinger",119,"GR1"
"Frances Tomei","Goodfellas Salute",56,"less 60 min"
"Frances Tomei","Gorgeous Bingo",108,"GR1"
"Frances Tomei","Hocus Frida",141,"Gr2"
"Frances Tomei","Invasion Cyclone",97,"GR1"
"Frances Tomei","Iron Moon",46,"less 60 min"
"Frances Tomei","Madness Attacks",178,"Gr2"
"Frances Tomei","Platoon Instinct",132,"Gr2"
"Frances Tomei","Squad Fish",136,"Gr2"
"Frances Tomei","Suicides Silence",93,"GR1"
"Kevin Garland","Argonauts Town",127,"Gr2"
"Kevin Garland","Baby Hall",153,"Gr2"
"Kevin Garland","Backlash Undefeated",118,"GR1"
"Kevin Garland","Blade Polish",114,"GR1"
"Kevin Garland","Caper Motions",176,"Gr2"
"Kevin Garland","Chicago North",185,"BGr3"
"Kevin Garland","Clockwork Paradise",143,"Gr2"
"Kevin Garland","Daddy Pittsburgh",161,"Gr2"
"Kevin Garland","Enough Raging",158,"Gr2"
"Kevin Garland","Freaky Pocus",126,"Gr2"
"Kevin Garland","Ghost Groundhog",85,"GR1"
"Kevin Garland","Goldfinger Sensibility",93,"GR1"
"Kevin Garland","Grit Clockwork",137,"Gr2"
"Kevin Garland","Gunfight Moon",70,"GR1"
"Kevin Garland","Heavenly Gun",49,"less 60 min"
"Kevin Garland","Informer Double",74,"GR1"
"Kevin Garland","Maker Gables",136,"Gr2"
"Kevin Garland","Microcosmos Paradise",105,"GR1"
"Kevin Garland","Mystic Truman",92,"GR1"
"Kevin Garland","Natural Stock",50,"less 60 min"
"Kevin Garland","Orange Grapes",76,"GR1"
"Kevin Garland","Rage Games",120,NULL
"Kevin Garland","Resurrection Silverado",117,"GR1"
"Kevin Garland","Rules Human",153,"Gr2"
"Kevin Garland","Satisfaction Confidential",75,"GR1"
"Kevin Garland","Scorpion Apollo",137,"Gr2"
"Kevin Garland","Show Lord",167,"Gr2"
"Kevin Garland","Song Hedwig",165,"Gr2"
"Kevin Garland","Stallion Sundance",130,"Gr2"
"Kevin Garland","Sting Personal",93,"GR1"
"Kevin Garland","Trip Newton",64,"GR1"
"Kevin Garland","Wait Cider",112,"GR1"
"Kevin Garland","Westward Seabiscuit",52,"less 60 min"
"Cate Mcqueen","Annie Identity",86,"GR1"
"Cate Mcqueen","Blood Argonauts",71,"GR1"
"Cate Mcqueen","Caper Motions",176,"Gr2"
"Cate Mcqueen","Comancheros Enemy",67,"GR1"
"Cate Mcqueen","Darn Forrester",185,"BGr3"
"Cate Mcqueen","Doctor Grail",57,"less 60 min"
"Cate Mcqueen","Factory Dragon",144,"Gr2"
"Cate Mcqueen","Fiddler Lost",75,"GR1"
"Cate Mcqueen","Flying Hook",69,"GR1"
"Cate Mcqueen","French Holiday",99,"GR1"
"Cate Mcqueen","Gables Metropolis",161,"Gr2"
"Cate Mcqueen","Hawk Chill",47,"less 60 min"
"Cate Mcqueen","Insider Arizona",78,"GR1"
"Cate Mcqueen","Jersey Sassy",60,NULL
"Cate Mcqueen","Legend Jedi",59,"less 60 min"
"Cate Mcqueen","Massage Image",161,"Gr2"
"Cate Mcqueen","Name Detective",178,"Gr2"
"Cate Mcqueen","Pacific Amistad",144,"Gr2"
"Cate Mcqueen","Patton Interview",175,"Gr2"
"Cate Mcqueen","Perdition Fargo",99,"GR1"
"Cate Mcqueen","Potter Connecticut",115,"GR1"
"Cate Mcqueen","Pride Alamo",114,"GR1"
"Cate Mcqueen","Salute Apollo",73,"GR1"
"Cate Mcqueen","Searchers Wait",182,"BGr3"
"Cate Mcqueen","Snatch Slipper",110,"GR1"
"Cate Mcqueen","Towers Hurricane",144,"Gr2"
"Cate Mcqueen","Trojan Tomorrow",52,"less 60 min"
"Cate Mcqueen","Virgin Daisy",179,"Gr2"
"Cate Mcqueen","Volcano Texas",157,"Gr2"
"Cate Mcqueen","Watership Frontier",112,"GR1"
"Daryl Crawford","Barefoot Manchurian",129,"Gr2"
"Daryl Crawford","Borrowers Bedazzled",63,"GR1"
"Daryl Crawford","Brotherhood Blanket",73,"GR1"
"Daryl Crawford","Color Philadelphia",149,"Gr2"
"Daryl Crawford","Daddy Pittsburgh",161,"Gr2"
"Daryl Crawford","Diary Panic",107,"GR1"
"Daryl Crawford","Downhill Enough",47,"less 60 min"
"Daryl Crawford","Dracula Crystal",176,"Gr2"
"Daryl Crawford","Gandhi Kwai",86,"GR1"
"Daryl Crawford","Goldmine Tycoon",153,"Gr2"
"Daryl Crawford","Half Outfield",146,"Gr2"
"Daryl Crawford","Hobbit Alien",157,"Gr2"
"Daryl Crawford","Hoosiers Birdcage",176,"Gr2"
"Daryl Crawford","Illusion Amelie",122,"Gr2"
"Daryl Crawford","Island Exorcist",84,"GR1"
"Daryl Crawford","License Weekend",91,"GR1"
"Daryl Crawford","Moonwalker Fool",184,"BGr3"
"Daryl Crawford","Mourning Purple",146,"Gr2"
"Daryl Crawford","Opus Ice",102,"GR1"
"Daryl Crawford","Pearl Destiny",74,"GR1"
"Daryl Crawford","Pizza Jumanji",173,"Gr2"
"Daryl Crawford","Purple Movie",88,"GR1"
"Daryl Crawford","Sleepless Monsoon",64,"GR1"
"Daryl Crawford","Speed Suit",124,"Gr2"
"Daryl Crawford","Spoilers Hellfighters",151,"Gr2"
"Daryl Crawford","Strictly Scarface",144,"Gr2"
"Daryl Crawford","Treatment Jekyll",87,"GR1"
"Daryl Crawford","Unbreakable Karate",62,"GR1"
"Daryl Crawford","Velvet Terminator",173,"Gr2"
"Daryl Crawford","Wasteland Divine",85,"GR1"
"Greta Keitel","Alabama Devil",114,"GR1"
"Greta Keitel","Annie Identity",86,"GR1"
"Greta Keitel","Arizona Bang",121,"Gr2"
"Greta Keitel","Atlantis Cause",170,"Gr2"
"Greta Keitel","Badman Dawn",162,"Gr2"
"Greta Keitel","Basic Easy",90,"GR1"
"Greta Keitel","Bunch Minds",63,"GR1"
"Greta Keitel","Calendar Gunfight",120,NULL
"Greta Keitel","Dares Pluto",89,"GR1"
"Greta Keitel","Flying Hook",69,"GR1"
"Greta Keitel","Grail Frankenstein",85,"GR1"
"Greta Keitel","Highball Potter",110,"GR1"
"Greta Keitel","Hoosiers Birdcage",176,"Gr2"
"Greta Keitel","Illusion Amelie",122,"Gr2"
"Greta Keitel","Image Princess",178,"Gr2"
"Greta Keitel","Jaws Harry",112,"GR1"
"Greta Keitel","Ladybugs Armageddon",113,"GR1"
"Greta Keitel","Loathing Legally",140,"Gr2"
"Greta Keitel","Magnolia Forrester",171,"Gr2"
"Greta Keitel","Monster Spartacus",107,"GR1"
"Greta Keitel","Pulp Beverly",89,"GR1"
"Greta Keitel","Requiem Tycoon",167,"Gr2"
"Greta Keitel","Saturday Lambs",150,"Gr2"
"Greta Keitel","Slipper Fidelity",156,"Gr2"
"Greta Keitel","Suspects Quills",47,"less 60 min"
"Greta Keitel","Vacation Boondock",145,"Gr2"
"Greta Keitel","Wolves Desire",55,"less 60 min"
"Jane Jackman","Backlash Undefeated",118,"GR1"
"Jane Jackman","Beneath Rush",53,"less 60 min"
"Jane Jackman","Braveheart Human",176,"Gr2"
"Jane Jackman","Caribbean Liberty",92,"GR1"
"Jane Jackman","Chocolat Harry",101,"GR1"
"Jane Jackman","Dancing Fever",144,"Gr2"
"Jane Jackman","Flamingos Connecticut",80,"GR1"
"Jane Jackman","Groove Fiction",111,"GR1"
"Jane Jackman","Hope Tootsie",139,"Gr2"
"Jane Jackman","Hours Rage",122,"Gr2"
"Jane Jackman","Idols Snatchers",84,"GR1"
"Jane Jackman","Jedi Beneath",128,"Gr2"
"Jane Jackman","Karate Moon",120,NULL
"Jane Jackman","Legally Secretary",113,"GR1"
"Jane Jackman","Luck Opus",152,"Gr2"
"Jane Jackman","Money Harold",135,"Gr2"
"Jane Jackman","Outfield Massacre",129,"Gr2"
"Jane Jackman","Potter Connecticut",115,"GR1"
"Jane Jackman","Rainbow Shock",74,"GR1"
"Jane Jackman","Scissorhands Slums",147,"Gr2"
"Jane Jackman","Silverado Goldfinger",74,"GR1"
"Jane Jackman","Slipper Fidelity",156,"Gr2"
"Jane Jackman","Talented Homicide",173,"Gr2"
"Jane Jackman","Temple Attraction",71,"GR1"
"Jane Jackman","Uncut Suicides",172,"Gr2"
"Adam Hopper","Blindness Gun",103,"GR1"
"Adam Hopper","Blood Argonauts",71,"GR1"
"Adam Hopper","Chamber Italian",117,"GR1"
"Adam Hopper","Clerks Angels",164,"Gr2"
"Adam Hopper","Clueless Bucket",95,"GR1"
"Adam Hopper","Fiction Christmas",72,"GR1"
"Adam Hopper","Gables Metropolis",161,"Gr2"
"Adam Hopper","Grease Youth",135,"Gr2"
"Adam Hopper","Heaven Freedom",48,"less 60 min"
"Adam Hopper","Loverboy Attacks",162,"Gr2"
"Adam Hopper","Masked Bubble",151,"Gr2"
"Adam Hopper","Mockingbird Hollywood",60,NULL
"Adam Hopper","Noon Papi",57,"less 60 min"
"Adam Hopper","Open African",131,"Gr2"
"Adam Hopper","Princess Giant",71,"GR1"
"Adam Hopper","Saddle Antitrust",80,"GR1"
"Adam Hopper","Sleepy Japanese",137,"Gr2"
"Adam Hopper","Torque Bound",179,"Gr2"
"Adam Hopper","Towers Hurricane",144,"Gr2"
"Adam Hopper","Train Bunch",71,"GR1"
"Adam Hopper","Vacation Boondock",145,"Gr2"
"Adam Hopper","Words Hunter",116,"GR1"
"Richard Penn","Airplane Sierra",62,"GR1"
"Richard Penn","Balloon Homeward",75,"GR1"
"Richard Penn","Chamber Italian",117,"GR1"
"Richard Penn","Coneheads Smoochy",112,"GR1"
"Richard Penn","Darko Dorado",130,"Gr2"
"Richard Penn","Earth Vision",85,"GR1"
"Richard Penn","Empire Malkovich",177,"Gr2"
"Richard Penn","Enough Raging",158,"Gr2"
"Richard Penn","Frisco Forrest",51,"less 60 min"
"Richard Penn","Fugitive Maguire",83,"GR1"
"Richard Penn","Gaslight Crusade",106,"GR1"
"Richard Penn","Gone Trouble",84,"GR1"
"Richard Penn","Groundhog Uncut",139,"Gr2"
"Richard Penn","Guys Falcon",84,"GR1"
"Richard Penn","Hanky October",107,"GR1"
"Richard Penn","Heaven Freedom",48,"less 60 min"
"Richard Penn","Illusion Amelie",122,"Gr2"
"Richard Penn","Instinct Airport",116,"GR1"
"Richard Penn","Lebowski Soldiers",69,"GR1"
"Richard Penn","Model Fish",175,"Gr2"
"Richard Penn","Montezuma Command",126,"Gr2"
"Richard Penn","Oklahoma Jumanji",58,"less 60 min"
"Richard Penn","Pajama Jawbreaker",126,"Gr2"
"Richard Penn","Resurrection Silverado",117,"GR1"
"Richard Penn","Sleepy Japanese",137,"Gr2"
"Richard Penn","Superfly Trip",114,"GR1"
"Richard Penn","Tenenbaums Command",99,"GR1"
"Richard Penn","Tomatoes Hellfighters",68,"GR1"
"Richard Penn","Vampire Whale",126,"Gr2"
"Richard Penn","Wagon Jaws",152,"Gr2"
"Gene Hopkins","Chainsaw Uptown",114,"GR1"
"Gene Hopkins","Chisum Behavior",124,"Gr2"
"Gene Hopkins","Clue Grail",70,"GR1"
"Gene Hopkins","Deep Crusade",51,"less 60 min"
"Gene Hopkins","Doors President",49,"less 60 min"
"Gene Hopkins","Dragon Squad",170,"Gr2"
"Gene Hopkins","Elf Murder",155,"Gr2"
"Gene Hopkins","Frost Head",82,"GR1"
"Gene Hopkins","Gump Date",53,"less 60 min"
"Gene Hopkins","Hedwig Alter",169,"Gr2"
"Gene Hopkins","Mannequin Worst",71,"GR1"
"Gene Hopkins","Model Fish",175,"Gr2"
"Gene Hopkins","Nightmare Chill",149,"Gr2"
"Gene Hopkins","Panther Reds",109,"GR1"
"Gene Hopkins","Pity Bound",60,NULL
"Gene Hopkins","Pond Seattle",185,"BGr3"
"Gene Hopkins","Suit Walls",111,"GR1"
"Gene Hopkins","Tootsie Pilot",157,"Gr2"
"Gene Hopkins","Torque Bound",179,"Gr2"
"Gene Hopkins","Truman Crazy",92,"GR1"
"Gene Hopkins","Uprising Uptown",174,"Gr2"
"Gene Hopkins","Vanishing Rocky",123,"Gr2"
"Rita Reynolds","Arachnophobia Rollercoaster",147,"Gr2"
"Rita Reynolds","Arsenic Independence",137,"Gr2"
"Rita Reynolds","Behavior Runaway",100,"GR1"
"Rita Reynolds","Born Spinal",179,"Gr2"
"Rita Reynolds","Command Darling",120,NULL
"Rita Reynolds","Earring Instinct",98,"GR1"
"Rita Reynolds","Flamingos Connecticut",80,"GR1"
"Rita Reynolds","Gentlemen Stage",125,"Gr2"
"Rita Reynolds","Gilbert Pelican",114,"GR1"
"Rita Reynolds","Godfather Diary",73,"GR1"
"Rita Reynolds","Impossible Prejudice",103,"GR1"
"Rita Reynolds","Indian Love",135,"Gr2"
"Rita Reynolds","Jerk Paycheck",172,"Gr2"
"Rita Reynolds","Luke Mummy",74,"GR1"
"Rita Reynolds","Maker Gables",136,"Gr2"
"Rita Reynolds","National Story",92,"GR1"
"Rita Reynolds","Northwest Polish",172,"Gr2"
"Rita Reynolds","Records Zorro",182,"BGr3"
"Rita Reynolds","Snatch Slipper",110,"GR1"
"Rita Reynolds","Trainspotting Strangers",132,"Gr2"
"Ed Mansfield","Amelie Hellfighters",79,"GR1"
"Ed Mansfield","Angels Life",74,"GR1"
"Ed Mansfield","Apollo Teen",153,"Gr2"
"Ed Mansfield","Barefoot Manchurian",129,"Gr2"
"Ed Mansfield","Beauty Grease",175,"Gr2"
"Ed Mansfield","Crossroads Casualties",153,"Gr2"
"Ed Mansfield","Daughter Madigan",59,"less 60 min"
"Ed Mansfield","Devil Desire",87,"GR1"
"Ed Mansfield","Doors President",49,"less 60 min"
"Ed Mansfield","Drop Waterfront",178,"Gr2"
"Ed Mansfield","Dumbo Lust",119,"GR1"
"Ed Mansfield","Easy Gladiator",148,"Gr2"
"Ed Mansfield","Escape Metropolis",167,"Gr2"
"Ed Mansfield","Falcon Volume",102,"GR1"
"Ed Mansfield","Godfather Diary",73,"GR1"
"Ed Mansfield","Harold French",168,"Gr2"
"Ed Mansfield","Hellfighters Sierra",75,"GR1"
"Ed Mansfield","Holes Brannigan",128,"Gr2"
"Ed Mansfield","Jade Bunch",174,"Gr2"
"Ed Mansfield","Jersey Sassy",60,NULL
"Ed Mansfield","Lust Lock",52,"less 60 min"
